1h,20000,83,18,282,281,1528.086109013482
1h,20000,83,19,275,274,1302.9657425143305
1h,20000,83,20,255,254,1315.0433172556627
1h,20000,83,21,245,244,1202.5272918963326
1h,20000,83,22,243,242,1177.078809690241
1h,20000,83,23,248,247,1017.257528954688
1h,20000,83,24,243,242,848.5315733562045
1h,20000,83,25,237,236,746.9394602742603
1h,20000,83,26,232,231,696.7108919516252
1h,20000,83,27,228,227,597.4236997262719
1h,20000,83,28,230,229,536.7292483159376
1h,20000,83,29,225,224,494.75356821168805
1h,20000,84,11,377,376,3791.455460075619
1h,20000,84,12,361,360,2922.2575438290946
1h,20000,84,13,346,345,2447.6636584960133
1h,20000,84,14,334,333,2213.1426297726275
1h,20000,84,15,310,309,1831.2281567734076
1h,20000,84,16,300,299,1707.442136942364
1h,20000,84,17,283,282,1509.6922153092314
1h,20000,84,18,280,279,1420.5204049701188
1h,20000,84,19,266,265,1334.9147354371203
1h,20000,84,20,258,257,1384.676612052137
1h,20000,84,21,246,245,1274.893459748643
1h,20000,84,22,244,243,1139.8552217299343
1h,20000,84,23,244,243,954.8968089229706
1h,20000,84,24,241,240,839.2365958783797
1h,20000,84,25,232,231,721.449804829345
1h,20000,84,26,231,230,687.7313438175947
1h,20000,84,27,229,228,625.558367180772
1h,20000,84,28,227,226,563.0952681079062
1h,20000,84,29,218,217,539.2851433847926
1h,20000,85,11,373,372,3790.585481082909
1h,20000,85,12,362,361,2887.6049352183445
1h,20000,85,13,350,349,2403.0222688108283
1h,20000,85,14,326,325,2216.0362691993955
1h,20000,85,15,311,310,1804.5862977899112
1h,20000,85,16,299,298,1729.692050239624
1h,20000,85,17,289,288,1500.470554289551
1h,20000,85,18,278,277,1364.8772331860855
1h,20000,85,19,264,263,1351.5770623741955
1h,20000,85,20,254,253,1404.9218989284623
1h,20000,85,21,248,247,1251.2439426042204
1h,20000,85,22,244,243,1161.4144644039764
1h,20000,85,23,242,241,958.9793096847048
1h,20000,85,24,236,235,763.8399249502005
1h,20000,85,25,234,233,728.3925327643045
1h,20000,85,26,229,228,661.7844283200774
1h,20000,85,27,226,225,598.067444229312
1h,20000,85,28,225,224,563.4331854914064
1h,20000,85,29,220,219,620.4552503030463
1h,20000,86,11,373,372,3641.7571698047964
1h,20000,86,12,360,359,2927.724571545166
1h,20000,86,13,343,342,2516.8088555712056
1h,20000,86,14,323,322,2229.761784402126
1h,20000,86,15,306,305,1807.0268836770033
1h,20000,86,16,298,297,1653.5415533148282
1h,20000,86,17,286,285,1550.677173931845
1h,20000,86,18,275,274,1395.2196628703107
1h,20000,86,19,264,263,1417.2069565607594
1h,20000,86,20,256,255,1344.1974143545142
1h,20000,86,21,243,242,1242.8771450539293
1h,20000,86,22,241,240,1142.9157886044927
1h,20000,86,23,239,238,934.6847572264488
1h,20000,86,24,235,234,775.9845077815365
1h,20000,86,25,229,228,714.0548860743908
1h,20000,86,26,231,230,653.7422152635971
1h,20000,86,27,226,225,604.3412243269175
1h,20000,86,28,221,220,640.8234451789169
1h,20000,86,29,218,217,617.410012785326
1h,20000,87,11,367,366,3266.926607195257
1h,20000,87,12,350,349,2643.9935294666693
1h,20000,87,13,336,335,2525.967030405326
1h,20000,87,14,323,322,2157.3471743910327
1h,20000,87,15,304,303,1833.673056282494
1h,20000,87,16,297,296,1703.8093063271685
1h,20000,87,17,283,282,1574.2454997080497
1h,20000,87,18,274,273,1465.4442951797075
1h,20000,87,19,258,257,1431.671814746655
1h,20000,87,20,249,248,1361.3533045861789
1h,20000,87,21,246,245,1281.3408378449617
1h,20000,87,22,241,240,1010.0860930688434
1h,20000,87,23,235,234,874.8542540143591
1h,20000,87,24,234,233,767.5265697765698
1h,20000,87,25,235,234,725.021526942583
1h,20000,87,26,226,225,625.243630214014
1h,20000,87,27,223,222,640.7352954266149
1h,20000,87,28,216,215,686.9953665310413
1h,20000,87,29,212,211,669.0421750520674
1h,20000,88,11,361,360,3582.1348433443395
1h,20000,88,12,352,351,2422.4243176670584
1h,20000,88,13,337,336,2427.599936366165
1h,20000,88,14,323,322,2106.14238293848
1h,20000,88,15,304,303,2003.7671569173153
1h,20000,88,16,293,292,1687.2574046561353
1h,20000,88,17,281,280,1608.878250834575
1h,20000,88,18,271,270,1462.4423645413892
1h,20000,88,19,258,257,1485.9707920203305
1h,20000,88,20,248,247,1326.3789739064719
1h,20000,88,21,244,243,1263.9184530821958
1h,20000,88,22,242,241,955.9103511273782
1h,20000,88,23,240,239,819.8117171830484
1h,20000,88,24,237,236,784.1468150671178
1h,20000,88,25,230,229,684.3999318008707
1h,20000,88,26,225,224,645.2402631528622
1h,20000,88,27,218,217,667.8767991148143
1h,20000,88,28,216,215,667.0476886870038
1h,20000,88,29,201,200,684.4548234694308
1h,20000,89,11,364,363,3438.801574841634
1h,20000,89,12,353,352,2262.4172314263164
1h,20000,89,13,332,331,2301.501222959652
1h,20000,89,14,322,321,2075.3975805382092
1h,20000,89,15,300,299,2058.829258335591
1h,20000,89,16,296,295,1795.9478373988463
1h,20000,89,17,281,280,1612.417186954009
1h,20000,89,18,267,266,1451.8591964338532
1h,20000,89,19,253,252,1346.2868255372034
1h,20000,89,20,246,245,1284.2185267902944
1h,20000,89,21,243,242,1145.1536937802014
1h,20000,89,22,238,237,968.0817626247986
1h,20000,89,23,240,239,750.8940243038104
1h,20000,89,24,234,233,754.2321788271561
1h,20000,89,25,227,226,700.7165877533845
1h,20000,89,26,224,223,704.4920408709171
1h,20000,89,27,212,211,707.2074750847836
1h,20000,89,28,210,209,723.9360631613866
1h,20000,89,29,201,200,695.5652124409249
1h,20000,90,11,364,363,3310.007983270466
1h,20000,90,12,352,351,2494.9049371200294
1h,20000,90,13,333,332,2278.6782769213437
1h,20000,90,14,322,321,2181.2423775870066
1h,20000,90,15,306,305,2113.505379326038
1h,20000,90,16,289,288,1887.8258154775153
1h,20000,90,17,277,276,1582.7128123014108
1h,20000,90,18,260,259,1491.5555108941858
1h,20000,90,19,249,248,1352.2378624395499
1h,20000,90,20,242,241,1270.021611128735
1h,20000,90,21,239,238,1044.57409767127
1h,20000,90,22,238,237,889.6005860249554
1h,20000,90,23,243,242,783.6447480706013
1h,20000,90,24,237,236,738.7586969311407
1h,20000,90,25,226,225,734.2048260197046
1h,20000,90,26,217,216,723.7343312879763
1h,20000,90,27,212,211,730.6933191320105
1h,20000,90,28,205,204,742.6604791294037
1h,20000,90,29,202,201,711.9342496522772
1h,20000,91,11,359,358,3018.1693819768634
1h,20000,91,12,348,347,2554.2027132676526
1h,20000,91,13,329,328,2287.276375043835
1h,20000,91,14,320,319,2238.4228237894977
1h,20000,91,15,306,305,2071.9936853663326
1h,20000,91,16,291,290,1812.8036829736284
1h,20000,91,17,275,274,1519.1469857942825
1h,20000,91,18,254,253,1413.572964412196
1h,20000,91,19,247,246,1320.2756838219589
1h,20000,91,20,243,242,1261.5931522339877
1h,20000,91,21,238,237,1035.7279398324786
1h,20000,91,22,239,238,898.6262843205146
1h,20000,91,23,238,237,805.9437216705023
1h,20000,91,24,235,234,735.4416305908201
1h,20000,91,25,225,224,755.732331895958
1h,20000,91,26,216,215,800.5669746689136
1h,20000,91,27,212,211,769.453043048996
1h,20000,91,28,207,206,730.1639942342497
1h,20000,91,29,204,203,682.8769272070456
1h,20000,92,11,356,355,2998.586570048559
1h,20000,92,12,345,344,2611.4788615251264
1h,20000,92,13,328,327,2220.716888303273
1h,20000,92,14,316,315,2085.765809679678
1h,20000,92,15,303,302,2067.085272680852
1h,20000,92,16,289,288,1836.5856909580536
1h,20000,92,17,266,265,1652.7733540476036
1h,20000,92,18,255,254,1392.3924218074264
1h,20000,92,19,247,246,1291.2394927653295
1h,20000,92,20,243,242,1183.5058876618048
1h,20000,92,21,239,238,991.8343228985659
1h,20000,92,22,240,239,890.0205849810135
1h,20000,92,23,240,239,807.070483050136
1h,20000,92,24,226,225,754.8373274365025
1h,20000,92,25,220,219,727.5007351992352
1h,20000,92,26,218,217,784.194765359599
1h,20000,92,27,214,213,788.8019773683089
1h,20000,92,28,210,209,722.0398802150779
1h,20000,92,29,205,204,685.5979444616689
1h,20000,93,11,354,353,2923.257900820854
1h,20000,93,12,337,336,2610.8675219125266
1h,20000,93,13,330,329,2231.0817929311047
1h,20000,93,14,315,314,2042.3748926574244
1h,20000,93,15,301,300,1951.8820754945345
1h,20000,93,16,284,283,1894.8764706433203
1h,20000,93,17,264,263,1614.4247595990862
1h,20000,93,18,252,251,1340.983277860954
1h,20000,93,19,248,247,1236.8869610015706
1h,20000,93,20,244,243,1054.0429810642718
1h,20000,93,21,243,242,968.6285487354724
1h,20000,93,22,242,241,924.7506019287732
1h,20000,93,23,235,234,803.1928800145698
1h,20000,93,24,230,229,748.5712745770504
1h,20000,93,25,220,219,771.0259513439493
1h,20000,93,26,216,215,819.3476442543982
1h,20000,93,27,209,208,735.3768492855801
1h,20000,93,28,208,207,740.6077040903629
1h,20000,93,29,201,200,703.5633421228033
1h,20000,94,11,349,348,3094.0404912442455
1h,20000,94,12,335,334,2573.8978606024393
1h,20000,94,13,330,329,2284.6842877097865
1h,20000,94,14,316,315,2003.4787546787254
1h,20000,94,15,298,297,1970.7468924046318
1h,20000,94,16,278,277,1803.8628767773312
1h,20000,94,17,262,261,1441.0870764424656
1h,20000,94,18,250,249,1383.0520932060856
1h,20000,94,19,245,244,1158.4671618970835
1h,20000,94,20,245,244,1010.5398256608939
1h,20000,94,21,244,243,954.9126626864231
1h,20000,94,22,236,235,906.154066319438
1h,20000,94,23,230,229,784.3881708076642
1h,20000,94,24,228,227,744.3167450865021
1h,20000,94,25,224,223,829.696129743939
1h,20000,94,26,214,213,849.3653725511741
1h,20000,94,27,210,209,769.363171347916
1h,20000,94,28,202,201,704.0568576095943
1h,20000,94,29,199,198,661.828899007512
1h,20000,95,11,347,346,3114.1096704341853
1h,20000,95,12,337,336,2666.216175528945
1h,20000,95,13,331,330,2303.49831494366
1h,20000,95,14,312,311,2155.84524400398
1h,20000,95,15,295,294,2014.6827178691076
1h,20000,95,16,275,274,1623.887239612788
1h,20000,95,17,261,260,1328.7138149896816
1h,20000,95,18,249,248,1370.133959481123
1h,20000,95,19,248,247,1146.6869334346381
1h,20000,95,20,245,244,1014.2626523756046
1h,20000,95,21,244,243,980.5299879765805
1h,20000,95,22,234,233,867.9099397777703
1h,20000,95,23,232,231,789.8885485177952
1h,20000,95,24,224,223,756.47817772098
1h,20000,95,25,218,217,864.9156613632897
1h,20000,95,26,212,211,814.8846810854436
1h,20000,95,27,208,207,761.2117503505826
1h,20000,95,28,202,201,665.2834066825044
1h,20000,95,29,194,193,636.5887004453924
1h,20000,96,11,351,350,3057.183019353905
1h,20000,96,12,336,335,2716.0416080250025
1h,20000,96,13,325,324,2334.797316366281
1h,20000,96,14,310,309,2129.986921633297
1h,20000,96,15,291,290,2005.2385428723387
1h,20000,96,16,275,274,1627.960781673077
1h,20000,96,17,258,257,1392.9781301848373
1h,20000,96,18,247,246,1294.1616398568024
1h,20000,96,19,248,247,1198.4327078086876
1h,20000,96,20,242,241,1081.8550155609396
1h,20000,96,21,238,237,905.0381202289739
1h,20000,96,22,236,235,861.5469429217411
1h,20000,96,23,231,230,788.9144050256817
1h,20000,96,24,224,223,832.5469706738222
1h,20000,96,25,217,216,869.2286983602315
1h,20000,96,26,215,214,824.3933791281133
1h,20000,96,27,203,202,736.1390573437369
1h,20000,96,28,198,197,694.2188823787476
1h,20000,96,29,198,197,599.997668790745
1h,20000,97,11,353,352,3224.0519745357283
1h,20000,97,12,332,331,2742.742684956428
1h,20000,97,13,320,319,2434.408294463697
1h,20000,97,14,304,303,2169.682034848581
1h,20000,97,15,288,287,1856.325555512489
1h,20000,97,16,274,273,1484.4426840775739
1h,20000,97,17,258,257,1296.8404586301642
1h,20000,97,18,249,248,1208.0303306104804
1h,20000,97,19,249,248,1196.3520065589857
1h,20000,97,20,242,241,1074.6372909702206
1h,20000,97,21,236,235,941.9296388779012
1h,20000,97,22,230,229,797.7399242957918
1h,20000,97,23,224,223,798.3327062344893
1h,20000,97,24,218,217,861.9718506292081
1h,20000,97,25,215,214,862.2249566200721
1h,20000,97,26,209,208,793.3211413659276
1h,20000,97,27,202,201,726.9560035117845
1h,20000,97,28,198,197,655.8900395849631
1h,20000,97,29,197,196,573.0489173932796
1h,20000,98,11,345,344,3410.464077562213
1h,20000,98,12,341,340,2722.642328497434
1h,20000,98,13,321,320,2384.6686552407514
1h,20000,98,14,306,305,2078.0385922933597
1h,20000,98,15,290,289,1814.0925523669725
1h,20000,98,16,271,270,1513.4289297156936
1h,20000,98,17,262,261,1230.6279689573664
1h,20000,98,18,256,255,1213.0622806781655
1h,20000,98,19,245,244,1171.4074845275616
1h,20000,98,20,234,233,1055.4736320046695
1h,20000,98,21,232,231,911.9563564087322
1h,20000,98,22,229,228,806.4562328646783
1h,20000,98,23,224,223,867.070896658633
1h,20000,98,24,218,217,933.6743285220621
1h,20000,98,25,214,213,876.2627332408265
1h,20000,98,26,204,203,759.4136585088515
1h,20000,98,27,201,200,703.7150412133112
1h,20000,98,28,195,194,591.8914119561989
1h,20000,98,29,194,193,599.1553189072683
1h,20000,99,11,348,347,3271.5041860145257
1h,20000,99,12,337,336,2859.9501409347477
1h,20000,99,13,325,324,2355.6106346241627
1h,20000,99,14,303,302,2194.9026827928733
1h,20000,99,15,287,286,1756.1189659095862
1h,20000,99,16,272,271,1423.9956940176314
1h,20000,99,17,267,266,1298.1346518235698
1h,20000,99,18,255,254,1244.5099407965902
1h,20000,99,19,242,241,1175.1740498786462
1h,20000,99,20,237,236,1003.5055560336197
1h,20000,99,21,233,232,866.9812559168909
1h,20000,99,22,230,229,840.3006183278526
1h,20000,99,23,224,223,893.055945479805
1h,20000,99,24,215,214,976.7457038001718
1h,20000,99,25,208,207,871.5455936921192
1h,20000,99,26,203,202,780.0444523408696
1h,20000,99,27,198,197,691.326138343959
1h,20000,99,28,195,194,588.3545129969347
1h,20000,99,29,191,190,557.8661284413764
